approachs60:2.4.1
approachs62:3.0.12
approachs7042mm:4.2.1,4.2.3
approachs7047mm:4.2.1,4.2.3
d2air:3.2.1
d2airx10:4.0.1,4.2.3
d2bravo:1.3.1,1.4.4
d2bravo_titanium:1.4.4
d2charlie:2.4.1,3.0.0
d2delta:3.1.8
d2deltapx:3.0.3,3.1.8
d2deltas:3.1.8
d2mach1:4.0.6,4.2.0,4.2.2,4.2.3
descentg1:3.2.7,3.4.0
descentmk1:3.0.1
descentmk2:3.1.7,3.2.4,3.3.1
descentmk2s:3.2.0,3.3.1
edge1030:3.2.5,3.3.1
edge1030bontrager:3.3.1
edge1030plus:3.2.5,3.3.1
edge1040:4.1.3,4.2.2,4.2.3
edge130:3.0.1,3.1.1
edge130plus:3.2.0
edge520plus:3.1.3
edge530:3.2.5,3.3.1
edge540:4.2.0,4.2.2,4.2.3
edge820:2.4.1,3.1.3
edge830:3.2.5,3.3.1
edge840:4.2.0,4.2.2,4.2.3
edge_1000:2.4.1,2.4.2
edge_520:2.4.1,2.4.4
edgeexplore:3.1.3
edgeexplore2:4.1.2,4.2.0,4.2.3
enduro:3.2.4,3.3.1,3.4.0,3.4.2
epix:1.2.1
epix2:4.0.0,4.1.2,4.2.0,4.2.2,4.2.3
epix2pro42mm:4.2.2,4.2.3
epix2pro47mm:4.2.2,4.2.3
epix2pro51mm:4.2.2,4.2.3
fenix3:1.3.1,1.4.4
fenix3_hr:1.3.1,1.4.4
fenix5:3.1.6
fenix5plus:3.1.6,3.2.3,3.3.3
fenix5s:3.1.6
fenix5splus:3.1.6,3.2.3,3.3.3
fenix5x:3.1.6
fenix5xplus:3.1.6,3.2.3,3.3.3
fenix6:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
fenix6pro:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
fenix6s:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
fenix6spro:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
fenix6xpro:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
fenix7:4.0.4,4.1.2,4.2.0,4.2.2,4.2.3
fenix7pro:4.2.2,4.2.3
fenix7s:4.0.4,4.1.2,4.2.0,4.2.2,4.2.3
fenix7spro:4.2.2,4.2.3
fenix7system6preview:4.2.0
fenix7x:4.0.4,4.1.2,4.2.0,4.2.2,4.2.3
fenix7xpro:4.2.2,4.2.3
fenixchronos:3.1.6
fr230:1.3.1,1.4.4
fr235:1.3.1,1.4.4
fr245:3.2.5,3.3.1
fr245m:3.2.5,3.3.1
fr255:4.1.2,4.2.0,4.2.2,4.2.3
fr255m:4.1.2,4.2.0,4.2.2,4.2.3
fr255s:4.1.2,4.2.0,4.2.2,4.2.3
fr255sm:4.1.2,4.2.0,4.2.2,4.2.3
fr265:4.2.0,4.2.2,4.2.3
fr265s:4.2.0,4.2.2,4.2.3
fr45:1.4.5
fr55:3.2.0,3.2.5,3.3.0,3.4.0,3.4.2
fr630:1.3.1,1.4.4
fr645:3.1.6
fr645m:3.1.6,3.2.3
fr735xt:2.4.1,2.4.5
fr745:3.2.5,3.3.1
fr920xt:1.3.1,1.4.4
fr935:3.1.6
fr945:3.2.5,3.3.1
fr945lte:3.3.1,3.4.2
fr955:4.1.2,4.2.0,4.2.2,4.2.3
fr965:4.2.0,4.2.2,4.2.3
garminswim2:1.4.5
gpsmap66:3.0.8
gpsmap67:3.2.0,3.2.8
gpsmap86:3.0.8
instinct2:3.2.7,3.3.1,3.3.4,3.4.0,3.4.2
instinct2s:3.2.7,3.3.1,3.3.4,3.4.0,3.4.2
instinct2x:3.4.0,3.4.2
instinctcrossover:3.3.6,3.4.0,3.4.2
legacyherocaptainmarvel:3.2.6,3.3.1
legacyherofirstavenger:3.2.6,3.3.1
legacysagadarthvader:3.2.6,3.3.1
legacysagarey:3.2.6,3.3.1
marq2:4.1.2,4.2.0,4.2.2,4.2.3
marq2aviator:4.1.2,4.2.0,4.2.2,4.2.3
marqadventurer:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqathlete:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqaviator:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqcaptain:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqcommander:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqdriver:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqexpedition:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
marqgolfer:3.2.6,3.3.1,3.4.0,3.4.1,3.4.2
montana7xx:3.1.6,3.2.1,3.2.5
oregon7xx:2.2.3,3.0.8
rino7xx:2.4.1,3.0.8
venu:3.2.6,3.3.1
venu2:4.0.0,4.0.5,4.1.1,4.2.0,4.2.2,4.2.3
venu2plus:4.0.0,4.1.1,4.2.0,4.2.2,4.2.3
venu2s:4.0.0,4.0.5,4.1.1,4.2.0,4.2.2,4.2.3
venu2system6preview:4.2.0
venu3:4.2.3
venu3s:4.2.3
venud:3.2.6
venusq:3.2.5,3.2.7,3.3.1
venusq2:4.1.5,4.2.0,4.2.2,4.2.3
venusq2m:4.1.5,4.2.0,4.2.2,4.2.3
venusqm:3.2.5,3.2.7,3.3.1
vivoactive:1.4.2
vivoactive3:3.0.3,3.1.6
vivoactive3d:3.0.0
vivoactive3m:3.2.0
vivoactive3mlte:3.1.6
vivoactive4:3.2.6,3.3.1
vivoactive4s:3.2.6,3.3.1
vivoactive5:4.2.3
vivoactive_hr:2.4.1,2.4.2
vivolife:3.0.3
