:edge130,edge130plus,fr45,garminswim2,vivolife
65536:d2bravo,d2bravo_titanium,fenix3,fenix3_hr,fr230,fr235,fr630,fr920xt,vivoactive
98304:descentg1,instinct2,instinct2s,instinct2x,instinctcrossover
131072:approachs60,enduro,fenix5,fenix5s,fenix6,fenix6s,fenixchronos,fr245,fr55,fr645,fr735xt,fr935,instinct3solar45mm,instincte40mm,instincte45mm,venusq,vivoactive3,vivoactive3d,vivoactive_hr
262144:edge_520
524288:fr255,fr255s
786432:approachs7042mm,approachs7047mm,d2airx10,d2mach1,descentmk343mm,descentmk351mm,enduro3,epix2,epix2pro42mm,epix2pro47mm,epix2pro51mm,fenix7,fenix7pro,fenix7pronowifi,fenix7s,fenix7spro,fenix7x,fenix7xpro,fenix7xpronowifi,fenix843mm,fenix847mm,fenix8solar47mm,fenix8solar51mm,fenixe,fr165,fr165m,fr255m,fr255sm,fr265,fr265s,fr955,fr965,instinct3amoled45mm,instinct3amoled50mm,marq2,marq2aviator,system8preview,venu2,venu2plus,venu2s,venu3,venu3s,venusq2,venusq2m,vivoactive5
1048576:approachs62,d2air,edge1030,edge1030bontrager,edge1030plus,edge1040,edge1050,edge520plus,edge530,edge540,edge820,edge830,edge840,edge_1000,edgeexplore,edgeexplore2,epix,fr645m,legacyherocaptainmarvel,legacyherofirstavenger,legacysagadarthvader,legacysagarey,venu,venud,venusqm,vivoactive3m,vivoactive3mlte,vivoactive4,vivoactive4s
1310720:d2charlie,d2delta,d2deltapx,d2deltas,descentmk1,descentmk2,descentmk2s,fenix5plus,fenix5splus,fenix5x,fenix5xplus,fenix6pro,fenix6spro,fenix6xpro,fr245m,fr745,fr945,fr945lte,marqadventurer,marqathlete,marqaviator,marqcaptain,marqcommander,marqdriver,marqexpedition,marqgolfer
2359296:gpsmap66,gpsmap67,gpsmap86,montana7xx,oregon7xx,rino7xx
