:edge1030,edge1030bontrager,edge1030plus,edge1040,edge130,edge130plus,edge520plus,edge530,edge540,edge820,edge830,edge840,edge_1000,edge_520,edgeexplore,edgeexplore2,gpsmap66,gpsmap67,gpsmap86,montana7xx,oregon7xx,rino7xx
49152:fr45,garminswim2
65536:d2bravo,d2bravo_titanium,descentg1,fenix3,fenix3_hr,fr230,fr235,fr630,fr735xt,fr920xt,instinct2,instinct2s,instinct2x,instinctcrossover,vivoactive,vivoactive_hr
98304:approachs60,d2charlie,d2delta,d2deltapx,d2deltas,descentmk1,descentmk2s,fenix5,fenix5plus,fenix5s,fenix5splus,fenix5x,fenix5xplus,fenix6s,fenix6spro,fenixchronos,fr245,fr245m,fr55,fr645,fr645m,fr745,fr935,fr945,fr945lte,marqadventurer,marqathlete,marqaviator,marqcaptain,marqcommander,marqdriver,marqexpedition,marqgolfer,venusq,vivoactive3,vivoactive3d,vivoactive3m,vivoactive3mlte,vivolife
114688:enduro,fenix6,fenix6pro
131072:approachs7042mm,approachs7047mm,d2airx10,d2mach1,descentmk2,epix2,epix2pro42mm,epix2pro47mm,epix2pro51mm,fenix6xpro,fenix7,fenix7pro,fenix7s,fenix7spro,fenix7system6preview,fenix7x,fenix7xpro,fenix7xpronowifi,fr255,fr255m,fr255s,fr255sm,fr265,fr265s,fr955,fr965,marq2,marq2aviator,venu2,venu2plus,venu2s,venu2system6preview,venu3,venu3s,venusq2,venusq2m,vivoactive5
135168:approachs62
524288:d2air,legacyherocaptainmarvel,legacyherofirstavenger,legacysagadarthvader,legacysagarey,venu,venud,venusqm,vivoactive4,vivoactive4s
1048576:epix
